URL,IP Address,User Agent
https://www.trollandtoad.com/magic-the-gathering/alliances/932,199.89.193.62,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-en) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
https://www.trollandtoad.com/magic-the-gathering/antiquities/934,,
https://www.trollandtoad.com/magic-the-gathering/vintage-sets/6691,,
https://www.trollandtoad.com/magic-the-gathering/battle-royale/1065,,
https://www.trollandtoad.com/magic-the-gathering/premium-deck-series-slivers/5480,,
https://www.trollandtoad.com/magic-the-gathering/magic-2020-m20-/14878,,
